Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
best moving companies ottawa,65,65,390,50,5.89,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.48,0,"[54,29,54,44,54,44,54,54,54,36,54,44]",2026-03-18,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
furniture assembly ottawa,15,15,260,5,2.00,https://prestigemoving.ca/furniture-assembly-ottawa,0,0,0.00,0.48,1140000,"[16,100,55,13,24,1,1,3,2,3,1,5]",2026-02-28,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
moving and packing companies,66,66,140,30,6.20,https://prestigemoving.ca/,0,0,0.00,0.95,0,"[100,100,100,100,52,66,42,52,52,42,23,52]",2026-03-18,"Local pack, Video, Related searches",commercial,Organic
moving company erin,17,17,90,8,0.00,https://prestigemoving.ca/blog/forest-lawn-erin-woods-movers,0,0,0.00,0.86,20000000,"[0,0,9,9,14,4,4,80,80,80,100,100]",2026-02-13,"Local pack, Video, People also ask, Related searches",commercial,Organic
east van movers,38,38,70,20,7.05,https://prestigemoving.ca/ottawa-to-vancouver-movers,0,0,0.00,0.51,0,"[23,33,33,23,33,42,52,33,33,33,33,33]",2026-03-16,"Knowledge panel, Video, Image, Related searches",informational,Organic
moving ottawa,32,32,320,35,6.95,https://prestigemoving.ca/pricing/,0,0,0.00,0.86,133000000,"[81,54,12,15,100,19,36,29,81,29,19,29]",2026-01-31,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
moving ottawa,59,59,320,35,6.95,https://prestigemoving.ca/pricing/,0,0,0.00,0.86,133000000,"[81,54,12,15,100,19,36,29,81,29,19,29]",2026-01-31,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
moving ottawa,62,62,320,35,6.95,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.86,133000000,"[81,54,12,15,100,19,36,29,81,29,19,29]",2026-01-31,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
moving ottawa,97,97,320,35,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,133000000,"[81,54,12,15,100,19,36,29,81,29,19,29]",2026-01-31,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
furniture moving service,68,68,110,21,4.00,https://prestigemoving.ca/furniture-moving-services-in-ottawa/,0,0,0.00,0.63,276000000,"[21,9,21,21,21,53,43,28,28,81,15,34]",2026-01-28,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
elderly movers,86,86,320,29,2.90,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.32,12100000,"[81,100,100,43,35,81,54,54,43,100,66,43]",2026-02-19,"Local pack, Video, People also ask, Related searches",commercial,Organic
moving companies price,61,61,320,12,3.44,https://prestigemoving.ca/how-much-does-it-cost-to-hire-movers-in-ottawa/,0,0,0.00,0.76,811000000,"[44,54,54,54,54,54,44,66,54,66,35,35]",2026-01-31,"Sitelinks, Video, People also ask, Related searches, Ads middle, AI overview",transactional,Organic
moving companies ottawa ontario,64,64,90,46,9.64,https://prestigemoving.ca/moving-companies-near-me-ottawa,0,0,0.00,0.88,0,"[100,0,0,19,7,26,26,53,80,26,15,26]",2026-03-16,"Local pack, Related searches",commercial,Organic
moving companies ottawa ontario,88,88,90,46,9.64,https://prestigemoving.ca/moving-companies-near-me-ottawa,0,0,0.00,0.88,0,"[100,0,0,19,7,26,26,53,80,26,15,26]",2026-03-16,"Local pack, Related searches",commercial,Organic
moving boxes montreal,46,46,170,22,1.38,https://prestigemoving.ca/montreal-to-toronto-professional-movers-reliable-long-distance-moving-services/,0,0,0.00,1,4030000,"[3,3,5,8,8,10,13,20,10,16,20,55]",2026-02-05,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
ottawa movers,56,56,1600,49,9.63,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.88,0,"[10,13,24,66,35,24,35,35,35,44,35,35]",2026-03-13,"Local pack, Video, Image, Related searches",commercial,Organic
ottawa movers,77,77,1600,49,9.63,https://prestigemoving.ca/service/student-moving-service-in-ottawa/,0,0,0.00,0.88,0,"[10,13,24,66,35,24,35,35,35,44,35,35]",2026-03-13,"Local pack, Video, Image, Related searches",commercial,Organic
relocation company,44,44,90,24,4.55,https://prestigemoving.ca/ottawa-commercial-relocation-services-customized-solutions-for-every-industry/,0,0,0.00,0.16,0,"[1,1,2,2,3,2,7,7,4,4,1,2]",2026-03-08,"Local pack, Video, Related searches, See results about, AI overview",informational,Organic
relocations,30,30,140,14,2.42,https://prestigemoving.ca/mastering-residential-relocations-in-ottawa/,0,0,0.00,0.05,142,"[1,1,1,11,4,14,9,7,2,9,100,1]",2026-03-17,"Local pack, Video, Related searches, AI overview",informational,Organic
relocations,32,32,140,14,2.42,https://prestigemoving.ca/mastering-residential-relocations-in-ottawa/,0,0,0.00,0.05,142,"[1,1,1,11,4,14,9,7,2,9,100,1]",2026-03-17,"Local pack, Video, Related searches, AI overview",informational,Organic
relocations,54,54,140,14,2.42,https://prestigemoving.ca/mastering-residential-relocations-in-ottawa/,0,0,0.00,0.05,142,"[1,1,1,11,4,14,9,7,2,9,100,1]",2026-03-17,"Local pack, Video, Related searches, AI overview",informational,Organic
ontario change address checklist,77,77,110,23,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.02,45000000,"[42,53,53,53,53,53,53,53,3,0,0,34]",2026-02-24,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
moving companies brockville ontario,44,44,170,10,2.39,https://prestigemoving.ca/toronto-to-ottawa-movers-pricing-routes-delivery/,0,0,0.00,0.68,289000,"[42,42,53,80,80,65,100,53,53,53,42,53]",2026-02-11,"Local pack, People also ask, Related searches",commercial,Organic
moving companies kanata,97,97,210,11,6.26,https://prestigemoving.ca/service/residential-moving-service-in-ottawa/,0,0,0.00,0.78,373000,"[43,43,65,65,43,43,81,81,100,100,43,34]",2026-01-23,"Local pack, People also ask, Related searches",commercial,Organic
cost of a move,77,77,70,23,3.33,https://prestigemoving.ca/how-much-does-it-cost-to-hire-movers-in-ottawa/,0,0,0.00,0.54,2680000000,"[100,80,23,33,19,19,19,33,33,33,19,19]",2026-01-31,"Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",Organic
furniture assembly near me,50,50,140,32,2.37,https://prestigemoving.ca/furniture-assembly-ottawa,0,0,0.00,0.69,76000000,"[66,52,66,80,52,66,33,100,66,42,100,80]",2026-03-05,"Local pack, Sitelinks, Video, People also ask, Related searches",transactional,Organic
how to move across country,79,79,320,20,1.99,https://prestigemoving.ca/blog/best-way-to-move-across-canada,0,0,0.00,0.46,1390000000,"[54,66,54,66,66,66,54,66,66,81,66,66]",2026-02-11,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
same day moving,26,26,210,13,8.42,https://prestigemoving.ca/local-movers-ottawa,0,0,0.00,0.66,0,"[18,10,14,29,29,29,35,43,43,66,100,81]",2026-03-17,"Local pack, Video, Related searches",commercial,Organic
moving experts,71,71,140,40,4.12,https://prestigemoving.ca/,0,0,0.00,0.37,1080000000,"[65,80,65,65,42,42,53,42,34,34,26,19]",2026-02-05,"Local pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
where to change your address when you move,78,78,110,31,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.01,2620000000,"[50,100,100,78,100,100,100,100,78,78,64,64]",2026-02-26,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
where to change your address when you move,88,88,110,31,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.01,2620000000,"[50,100,100,78,100,100,100,100,78,78,64,64]",2026-02-26,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
micro moves toronto,6,6,110,33,2.69,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.5,7630000,"[42,52,42,42,42,33,42,52,52,52,66,52]",2026-02-28,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
ottawa piano mover,15,15,210,23,2.25,https://prestigemoving.ca/services/piano-moving,0,0,0.00,0.38,0,"[21,65,53,81,100,81,100,43,34,65,65,53]",2026-03-16,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
ottawa piano mover,26,26,210,23,2.25,https://prestigemoving.ca/piano-moving-services-in-ottawa-prestige-moving/,0,0,0.00,0.38,0,"[21,65,53,81,100,81,100,43,34,65,65,53]",2026-03-16,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
ottawa piano mover,48,48,210,23,2.25,https://prestigemoving.ca/piano-moving-in-ottawa-safety-cost-insurance-explained/,0,0,0.00,0.38,0,"[21,65,53,81,100,81,100,43,34,65,65,53]",2026-03-16,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
bright movers ottawa,23,23,210,22,0.00,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.16,349000,"[0,0,100,67,20,1,1,1,1,1,1,1]",2026-02-03,"Knowledge panel, People also ask, Related searches","informational, transactional",Organic
bright movers ottawa,49,49,210,22,0.00,https://prestigemoving.ca/top-rated-ottawa-movers-for-same-day-moving-services/,0,0,0.00,0.16,349000,"[0,0,100,67,20,1,1,1,1,1,1,1]",2026-02-03,"Knowledge panel, People also ask, Related searches","informational, transactional",Organic
bright movers ottawa,65,65,210,22,0.00,https://prestigemoving.ca/,0,0,0.00,0.16,349000,"[0,0,100,67,20,1,1,1,1,1,1,1]",2026-02-03,"Knowledge panel, People also ask, Related searches","informational, transactional",Organic
cheap movers ottawa,14,14,90,38,4.63,https://prestigemoving.ca/affordable-movers-ottawa,0,0,0.00,0.86,2160000,"[3,2,2,4,4,2,2,3,4,5,3,4]",2026-02-25,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
cheap movers ottawa,36,36,90,38,4.63,https://prestigemoving.ca/affordable-movers-ottawa,0,0,0.00,0.86,2160000,"[3,2,2,4,4,2,2,3,4,5,3,4]",2026-02-25,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
cheap movers ottawa,53,53,90,38,4.63,https://prestigemoving.ca/,0,0,0.00,0.86,2160000,"[3,2,2,4,4,2,2,3,4,5,3,4]",2026-02-25,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
cheap movers ottawa,77,77,90,38,4.63,https://prestigemoving.ca/blog/affordable-movers-in-ottawa,0,0,0.00,0.86,2160000,"[3,2,2,4,4,2,2,3,4,5,3,4]",2026-02-25,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
movers town of mount royal,21,21,90,,0.00,https://prestigemoving.ca/blog/plateau-mont-royal-movers-walkups-strategy,0,0,0.00,0.33,32200000,"[0,0,9,9,14,0,0,80,80,80,100,100]",2026-02-21,"Local pack, Video, People also ask, Related searches, AI overview",commercial,Organic
furniture assembly service near me,24,24,140,23,2.91,https://prestigemoving.ca/furniture-assembly-ottawa,0,0,0.00,0.87,83300000,"[42,34,80,53,53,42,80,100,65,42,42,42]",2026-03-13,"Knowledge panel, Sitelinks, Video, Ads bottom, Related searches",transactional,Organic
furniture assembly service near me,49,49,140,23,2.91,https://prestigemoving.ca/furniture-assembly-ottawa,0,0,0.00,0.87,83300000,"[42,34,80,53,53,42,80,100,65,42,42,42]",2026-03-13,"Knowledge panel, Sitelinks, Video, Ads bottom, Related searches",transactional,Organic
manotick tree movers inc,51,51,260,10,2.36,https://prestigemoving.ca/ottawa-movers,0,0,0.00,0.31,5530,"[18,18,18,28,66,81,54,54,44,44,23,35]",2026-03-03,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
manotick tree movers inc,58,58,260,10,2.36,https://prestigemoving.ca/ottawa-movers,0,0,0.00,0.31,5530,"[18,18,18,28,66,81,54,54,44,44,23,35]",2026-03-03,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
best movers vancouver bc,63,63,110,41,8.29,https://vancouver.prestigemoving.ca/,0,0,0.00,0.93,708000,"[65,11,42,42,42,65,34,26,53,100,34,53]",2026-03-03,"Local pack, Sitelinks, People also ask, Related searches, Discussions and forums",commercial,Organic
moving westmount,22,22,90,9,0.00,https://prestigemoving.ca/westmount-fine-art-antiques-moving/,0,0,0.00,0,1010000,"[0,0,52,23,41,0,0,82,82,64,100,100]",2026-02-13,"Knowledge panel, Video, Image, Related searches",commercial,Organic
change of address ontario checklist,95,95,110,29,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.02,5640000,"[64,82,82,41,82,100,100,100,17,17,29,52]",2026-02-15,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
best movers vancouver,22,22,210,41,7.88,https://vancouver.prestigemoving.ca/,0,0,0.00,0.8,0,"[17,23,28,23,17,17,82,53,66,82,100,82]",2026-03-07,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
storage solutions ottawa,32,32,90,35,3.79,https://prestigemoving.ca/service/storage-solution-service-in-ottawa/,0,0,0.00,0.99,22800000,"[28,34,28,28,34,34,21,65,53,28,6,6]",2026-02-07,"Knowledge panel, Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
ontario change of address checklist,82,82,110,25,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.02,5610000,"[42,53,53,53,53,53,42,53,7,3,7,34]",2026-02-24,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
senior movers ottawa,13,0,210,16,0.00,https://prestigemoving.ca/services/senior-moving,0,0,0.00,0.05,647000,"[14,43,35,54,54,54,66,22,22,54,54,54]",2026-03-20,"Knowledge panel, Sitelinks, Related searches",informational,Organic
senior movers ottawa,91,0,210,16,0.00,https://prestigemoving.ca/,0,0,0.00,0.05,647000,"[14,43,35,54,54,54,66,22,22,54,54,54]",2026-03-20,"Knowledge panel, Sitelinks, Related searches",informational,Organic
boxes for sale,4,4,590,44,2.03,https://prestigemoving.ca/moving-boxes-ottawa-where-to-buy-rent-or-get-free-boxes/,0,0,0.00,1,2560000000,"[67,67,67,81,67,67,54,67,67,67,67,67]",2026-02-19,"Local pack, Sitelinks, Video, Image, Ads top, People also ask, Popular products, Related searches",transactional,People also ask
storage and moving services,83,83,320,32,6.36,https://prestigemoving.ca/,0,0,0.00,0.56,419000000,"[54,54,44,54,54,54,54,54,54,66,54,54]",2026-01-22,"Local pack, Image, Ads bottom, Related searches",commercial,Organic
piano moving companies vancouver,29,29,140,5,2.32,https://vancouver.prestigemoving.ca/services/piano-moving,0,0,0.00,0.98,1350000,"[64,82,64,82,82,82,64,52,64,100,64,82]",2026-03-03,"Local pack, Image, People also ask, Related searches",commercial,Organic
greater vancouver movers,25,25,590,50,11.54,https://vancouver.prestigemoving.ca/,0,0,0.00,0.76,13100000,"[79,79,7,16,4,8,7,5,66,2,10,2]",2026-01-22,"Local pack, Sitelinks, Video, Related searches","commercial, navigational",Organic
storage orleans,24,24,90,31,3.03,https://prestigemoving.ca/reliable-orleans-movers-with-storage-options-available/,0,0,0.00,0.69,58400000,"[64,50,50,64,100,78,100,50,64,50,78,64]",2026-02-26,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
cheap moving company,32,32,260,47,5.60,https://prestigemoving.ca/blog/cheap-movers-in-ottawa,0,0,0.00,0.99,0,"[9,5,100,100,44,15,66,19,19,23,29,29]",2026-03-16,"Local pack, Video, Related searches",commercial,Organic
storage facilities orleans,68,68,90,20,3.03,https://prestigemoving.ca/reliable-orleans-movers-with-storage-options-available/,0,0,0.00,0.69,0,"[34,26,26,42,53,42,42,26,34,34,42,34]",2026-03-05,"Local pack, Video, Image, Related searches",commercial,Organic
moving companies in ottawa,27,27,260,41,6.95,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.86,84100000,"[23,67,4,4,44,54,12,36,29,23,36,19]",2026-02-09,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
home mover,64,64,110,23,5.25,https://prestigemoving.ca/,0,0,0.00,0.08,97700000,"[0,19,42,34,42,53,53,34,42,80,42,100]",2026-03-05,"Local pack, Image, Video Carousel, People also ask, Related searches",commercial,Organic
how much gratuity for movers,49,49,210,6,0.76,https://prestigemoving.ca/tipping-movers-ottawa/,0,0,0.00,0.01,2050000,"[66,54,66,54,81,100,0,0,100,0,0,0]",2026-01-26,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
your move ottawa,25,25,50,37,3.35,https://prestigemoving.ca/services/student-moving,0,0,0.00,0.29,0,"[14,14,14,14,14,78,100,78,78,14,14,14]",2026-03-08,"Knowledge panel, Sitelinks, Video",navigational,Organic
your move ottawa,69,69,50,37,3.35,https://prestigemoving.ca/,0,0,0.00,0.29,0,"[14,14,14,14,14,78,100,78,78,14,14,14]",2026-03-08,"Knowledge panel, Sitelinks, Video",navigational,Organic
moving company in vancouver bc,82,82,170,43,11.54,https://vancouver.prestigemoving.ca/,0,0,0.00,0.76,11100000,"[0,0,0,1,0,0,0,12,12,100,100,12]",2026-02-16,"Local pack, People also ask, Related searches",commercial,Organic
moving cost calculator,86,86,140,16,2.90,https://vancouver.prestigemoving.ca/calculator,0,0,0.00,0.53,255000000,"[35,35,28,28,17,28,23,35,35,53,53,43]",2026-02-17,"Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
movingwaldo,3,3,480,41,2.26,http://prestigemoving.ca/moving-companies-near-me-the-ultimate-guide-to-choosing-the-best-movers-in-your-area/,0,0,0.00,0.1,12600,"[20,30,20,24,24,30,55,55,45,36,30,20]",2026-02-09,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",People also ask
best cross canada movers,77,77,390,21,8.51,https://prestigemoving.ca/best-rated-ottawa-movers-2025/,0,0,0.00,0.44,9940000,"[54,54,54,66,54,66,54,66,66,81,66,66]",2026-01-23,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
low cost moving company,47,47,170,45,7.21,https://prestigemoving.ca/affordable-movers-in-ottawa/,0,0,0.00,0.69,327000000,"[43,43,43,54,43,35,29,14,22,35,29,29]",2026-02-17,"Local pack, Sitelinks, Ads bottom, People also ask, Related searches",commercial,Organic
my ninja movers,3,3,210,31,4.53,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.42,3640000,"[35,53,43,35,66,53,66,82,53,53,53,35]",2026-02-27,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
toronto to ottawa movers,18,18,110,7,8.14,https://prestigemoving.ca/toronto-to-ottawa-movers-pricing-routes-delivery/,0,0,0.00,0.44,2420000,"[82,64,52,82,100,52,41,52,52,41,64,41]",2026-02-05,"Sitelinks, Image, Ads bottom, People also ask, Related searches",commercial,Organic
toronto to ottawa movers,73,73,110,7,8.14,https://prestigemoving.ca/long-distance-movers-from-ottawa-to-toronto/,0,0,0.00,0.44,2420000,"[82,64,52,82,100,52,41,52,52,41,64,41]",2026-02-05,"Sitelinks, Image, Ads bottom, People also ask, Related searches",commercial,Organic
moving companies vancouver,64,64,1600,46,12.13,https://vancouver.prestigemoving.ca/,0,0,0.00,0.81,0,"[13,29,18,18,35,13,24,53,24,29,53,35]",2026-03-13,"Local pack, Sitelinks, Image, Related searches",commercial,Organic
corporate moving,62,62,90,32,0.00,https://prestigemoving.ca/commercial-movers-ottawa,0,0,0.00,0.29,613000000,"[7,7,7,42,42,19,42,80,65,42,26,26]",2026-03-02,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
corporate moving,72,72,90,32,0.00,https://prestigemoving.ca/commercial-movers-ottawa,0,0,0.00,0.29,613000000,"[7,7,7,42,42,19,42,80,65,42,26,26]",2026-03-02,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
moving companies quote,69,69,390,47,10.30,https://prestigemoving.ca/top-orleans-moving-company-with-free-estimates/,0,0,0.00,0.6,0,"[54,54,66,66,66,81,66,66,81,66,66,66]",2026-03-07,"Video, Ads bottom, Related searches, AI overview",commercial,Organic
moving a furniture,73,73,210,20,4.04,https://prestigemoving.ca/furniture-moving-services-in-ottawa/,0,0,0.00,0.55,296000000,"[81,65,65,53,100,81,81,9,15,65,43,100]",2026-02-15,"Local pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
parkview moving ottawa,47,47,170,31,1.18,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.43,50500,"[34,42,53,65,65,80,100,80,53,100,65,65]",2026-02-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
parkview moving ottawa,83,83,170,31,1.18,https://prestigemoving.ca/top-rated-ottawa-movers-for-same-day-moving-services/,0,0,0.00,0.43,50500,"[34,42,53,65,65,80,100,80,53,100,65,65]",2026-02-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
same day move,42,42,110,7,6.94,https://prestigemoving.ca/top-rated-ottawa-movers-for-same-day-moving-services/,0,0,0.00,0.06,2620000000,"[6,6,6,6,15,28,6,53,43,53,100,81]",2026-01-25,"Video, People also ask, Related searches, AI overview",commercial,Organic
piano movers ottawa,23,23,390,36,2.30,https://prestigemoving.ca/piano-moving-services-in-ottawa-prestige-moving/,0,0,0.00,0.94,193000,"[35,44,44,44,54,54,44,100,100,81,100,100]",2026-02-10,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
piano movers ottawa,31,31,390,36,2.30,https://prestigemoving.ca/piano-moving-services-in-ottawa-prestige-moving/,0,0,0.00,0.94,193000,"[35,44,44,44,54,54,44,100,100,81,100,100]",2026-02-10,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
orleans moving companies,10,10,170,14,4.55,https://prestigemoving.ca/movers-in-orleans,0,0,0.00,0.75,23800000,"[18,29,29,22,43,29,54,43,35,66,35,35]",2026-02-28,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
orleans moving companies,63,63,170,14,4.55,https://prestigemoving.ca/movers-in-orleans,0,0,0.00,0.75,23800000,"[18,29,29,22,43,29,54,43,35,66,35,35]",2026-02-28,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
orleans moving companies,97,97,170,14,4.55,https://prestigemoving.ca/,0,0,0.00,0.75,23800000,"[18,29,29,22,43,29,54,43,35,66,35,35]",2026-02-28,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
walnut grove insurance,33,33,50,22,1.82,https://prestigemoving.ca/blog/langley-walnut-grove-movers,0,0,0.00,0.65,4010000,"[63,63,36,36,27,63,63,45,63,36,27,36]",2026-02-09,"Local pack, Related searches",commercial,Organic
movers sault ste marie,2,2,140,15,1.68,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.57,76500,"[23,23,18,35,23,23,18,28,28,23,23,23]",2026-02-28,"Local pack, Image, People also ask, Related searches",commercial,People also ask
amj campbell ottawa,21,21,210,14,1.94,https://prestigemoving.ca/blog/top-10-ottawa-movers-reviewed-who-deserves-your-trust,0,0,0.00,0.34,26800,"[35,35,28,35,28,44,44,54,35,35,35,28]",2026-02-27,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
office movers ottawa,23,23,50,40,10.39,https://prestigemoving.ca/commercial-movers-ottawa,0,0,0.00,0.79,1430000,"[18,18,18,18,18,18,18,81,81,81,100,100]",2026-02-21,"Local pack, Image, Related searches",commercial,Organic
long distance movers bc,79,79,110,26,9.40,https://vancouver.prestigemoving.ca/services/long-distance-moving,0,0,0.00,0.9,2200000,"[9,21,15,15,28,15,28,65,65,53,53,43]",2026-02-20,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
business moving services,53,53,110,20,8.84,https://prestigemoving.ca/services/commercial-moving,0,0,0.00,0.12,0,"[52,9,52,52,52,80,33,23,66,66,52,33]",2026-03-18,"Local pack, Video, Related searches",commercial,Organic
galaxy movers,9,9,50,26,2.40,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.47,9860000,"[9,9,9,9,52,66,52,9,52,9,9,9]",2026-02-27,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",informational,People also ask
how much does moving a house cost,38,38,90,5,1.37,https://prestigemoving.ca/local-ottawa-moving-rates,0,0,0.00,0.34,129,"[81,45,45,45,100,100,100,81,81,63,81,45]",2026-03-17,"Sitelinks, Video, Related searches, AI overview",informational,Organic
how much does moving a house cost,43,43,90,5,1.37,https://prestigemoving.ca/local-ottawa-moving-rates,0,0,0.00,0.34,129,"[81,45,45,45,100,100,100,81,81,63,81,45]",2026-03-17,"Sitelinks, Video, Related searches, AI overview",informational,Organic
employee relocation companies,90,90,70,,0.00,https://prestigemoving.ca/ottawa-commercial-relocation-services-customized-solutions-for-every-industry/,0,0,0.00,0.05,0,"[14,14,14,78,78,35,100,100,78,50,50,50]",2026-03-08,"Video, Related searches, AI overview",informational,Organic
interprovincial moving,16,16,480,27,7.09,https://prestigemoving.ca/long-distance-movers-ottawa,0,0,0.00,0.09,0,"[44,36,54,44,44,44,100,100,100,81,81,100]",2026-03-07,"Local pack, Video, Related searches, AI overview",informational,Organic
interprovincial moving,32,32,480,27,7.09,https://prestigemoving.ca/long-distance-movers-ottawa,0,0,0.00,0.09,0,"[44,36,54,44,44,44,100,100,100,81,81,100]",2026-03-07,"Local pack, Video, Related searches, AI overview",informational,Organic
cost of moving house,55,55,140,9,2.11,https://prestigemoving.ca/local-ottawa-moving-rates,0,0,0.00,0.51,129,"[34,43,65,43,28,34,43,53,28,43,34,21]",2026-03-18,"Video, Related searches, AI overview",informational,Organic
cost of moving house,62,62,140,9,2.11,https://prestigemoving.ca/local-ottawa-moving-rates,0,0,0.00,0.51,129,"[34,43,65,43,28,34,43,53,28,43,34,21]",2026-03-18,"Video, Related searches, AI overview",informational,Organic
downsizing assistance for seniors,39,39,50,5,1.53,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.57,0,"[50,35,78,21,78,21,28,21,14,14,21,14]",2026-03-13,"Local pack, Video, Featured snippet, Related searches",informational,Organic
downsizing assistance for seniors,45,45,50,5,1.53,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.57,0,"[50,35,78,21,78,21,28,21,14,14,21,14]",2026-03-13,"Local pack, Video, Featured snippet, Related searches",informational,Organic
moving from toronto to ottawa,40,40,170,5,8.14,https://prestigemoving.ca/toronto-to-ottawa-movers-pricing-routes-delivery/,0,0,0.00,0.44,64400000,"[43,43,43,81,15,53,12,65,65,65,65,65]",2026-02-21,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving assistance for seniors,87,87,70,6,3.34,https://vancouver.prestigemoving.ca/services/senior-moving,0,0,0.00,0.41,713000000,"[81,100,81,81,63,63,100,63,63,45,18,18]",2026-02-17,"Local pack, People also ask, Related searches, AI overview",commercial,Organic
move in discount,35,35,170,25,1.78,https://prestigemoving.ca/services/student-moving,0,0,0.00,0.31,537000000,"[0,6,100,81,100,81,0,0,0,81,100,100]",2026-02-20,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
